0 Uu Uu Uu Uu Uu Uu Uu Uu
0.031252 0s 0s 0s 1s 1s 1s 1s 1s
0.031256 0s 0s 0s 1s 1s 1s 0s 1s
0.031259999999999996 0s 0s 0s 1s 1s 0s 1s 1s
0.031264 0s 0s 0s 1s 1s 0s 0s 1s
0.031268 0s 0s 0s 1s 0s 1s 1s 1s
0.031272 0s 0s 0s 1s 0s 1s 1s 0s
0.031276 0s 0s 0s 1s 0s 1s 0s 0s
0.031279999999999995 0s 0s 0s 1s 0s 0s 1s 0s
0.031284 0s 0s 0s 1s 0s 0s 0s 1s
0.031287999999999996 0s 0s 0s 0s 1s 1s 1s 1s
0.031292 0s 0s 0s 0s 1s 1s 1s 0s
0.031296 0s 0s 0s 0s 1s 1s 0s 0s
0.0313 0s 0s 0s 0s 1s 0s 1s 1s
0.031304 0s 0s 0s 0s 1s 0s 1s 0s
0.031307999999999996 0s 0s 0s 0s 1s 0s 0s 0s
0.031312 0s 0s 0s 0s 0s 1s 1s 1s
0.031316 0s 0s 0s 0s 0s 1s 1s 0s
0.03132 0s 0s 0s 0s 0s 1s 0s 1s
0.031324 0s 0s 0s 0s 0s 1s 0s 0s
0.031328 0s 0s 0s 0s 0s 1s 0s 0s
0.031332 0s 0s 0s 0s 0s 0s 1s 1s
0.031335999999999996 0s 0s 0s 0s 0s 0s 1s 0s
0.03134 0s 0s 0s 0s 0s 0s 1s 0s
0.031344 0s 0s 0s 0s 0s 0s 0s 1s
0.031348 0s 0s 0s 0s 0s 0s 0s 1s
0.031352 0s 0s 0s 0s 0s 0s 0s 0s
0.031356 0s 0s 0s 0s 0s 0s 0s 0s
0.03136 0s 0s 0s 0s 0s 0s 0s 0s
0.031363999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.031368 0s 0s 0s 0s 0s 0s 0s 0s
0.031372 0s 0s 0s 0s 0s 0s 0s 0s
0.031376 0s 0s 0s 0s 0s 0s 0s 0s
0.03138 0s 0s 0s 0s 0s 0s 0s 0s
0.031383999999999995 0s 0s 0s 0s 0s 0s 0s 0s
0.031388 0s 0s 0s 0s 0s 0s 0s 0s
0.031391999999999996 0s 0s 0s 0s 0s 0s 0s 1s
0.031396 0s 0s 0s 0s 0s 0s 0s 1s
0.0314 0s 0s 0s 0s 0s 0s 1s 0s
0.031404 0s 0s 0s 0s 0s 0s 1s 0s
0.031408 0s 0s 0s 0s 0s 0s 1s 1s
0.031411999999999995 0s 0s 0s 0s 0s 1s 0s 0s
0.031416 0s 0s 0s 0s 0s 1s 0s 1s
0.03142 0s 0s 0s 0s 0s 1s 1s 0s
0.031424 0s 0s 0s 0s 0s 1s 1s 1s
0.031428 0s 0s 0s 0s 1s 0s 0s 0s
0.031432 0s 0s 0s 0s 1s 0s 0s 1s
0.031436 0s 0s 0s 0s 1s 0s 1s 0s
0.031439999999999996 0s 0s 0s 0s 1s 1s 0s 0s
0.031444 0s 0s 0s 0s 1s 1s 0s 1s
0.031448 0s 0s 0s 0s 1s 1s 1s 0s
0.031452 0s 0s 0s 1s 0s 0s 0s 0s
0.031456 0s 0s 0s 1s 0s 0s 0s 1s
0.03146 0s 0s 0s 1s 0s 0s 1s 1s
0.031464 0s 0s 0s 1s 0s 1s 0s 1s
0.031467999999999996 0s 0s 0s 1s 0s 1s 1s 1s
0.031472 0s 0s 0s 1s 1s 0s 0s 0s
0.031476 0s 0s 0s 1s 1s 0s 1s 0s
0.03148 0s 0s 0s 1s 1s 1s 0s 0s
0.031484 0s 0s 0s 1s 1s 1s 1s 0s
0.031487999999999995 0s 0s 1s 0s 0s 0s 0s 0s
0.031492 0s 0s 1s 0s 0s 0s 1s 1s
0.031495999999999996 0s 0s 1s 0s 0s 1s 0s 1s
0.0315 0s 0s 1s 0s 0s 1s 1s 1s
0.031504 0s 0s 1s 0s 1s 0s 0s 1s
0.031508 0s 0s 1s 0s 1s 1s 0s 0s
0.031512 0s 0s 1s 0s 1s 1s 1s 0s
0.031515999999999995 0s 0s 1s 1s 0s 0s 0s 0s
0.03152 0s 0s 1s 1s 0s 0s 1s 1s
0.031523999999999996 0s 0s 1s 1s 0s 1s 1s 0s
0.031528 0s 0s 1s 1s 1s 0s 0s 0s
0.031532 0s 0s 1s 1s 1s 0s 1s 1s
0.031536 0s 0s 1s 1s 1s 1s 0s 1s
0.03154 0s 1s 0s 0s 0s 0s 0s 0s
0.031543999999999996 0s 1s 0s 0s 0s 0s 1s 1s
0.031548 0s 1s 0s 0s 0s 1s 1s 0s
0.031552 0s 1s 0s 0s 1s 0s 0s 1s
0.031556 0s 1s 0s 0s 1s 0s 1s 1s
0.03156 0s 1s 0s 0s 1s 1s 1s 0s
0.031564 0s 1s 0s 1s 0s 0s 0s 1s
0.031568 0s 1s 0s 1s 0s 1s 0s 0s
0.031571999999999996 0s 1s 0s 1s 0s 1s 1s 1s
0.031576 0s 1s 0s 1s 1s 0s 1s 0s
0.03158 0s 1s 0s 1s 1s 1s 0s 1s
0.031584 0s 1s 1s 0s 0s 0s 0s 0s
0.031588 0s 1s 1s 0s 0s 0s 1s 1s
0.031592 0s 1s 1s 0s 0s 1s 1s 0s
0.031596 0s 1s 1s 0s 1s 0s 1s 0s
0.031599999999999996 0s 1s 1s 0s 1s 1s 0s 1s
0.031604 0s 1s 1s 1s 0s 0s 0s 0s
0.031608 0s 1s 1s 1s 0s 0s 1s 1s
0.031612 0s 1s 1s 1s 0s 1s 1s 0s
0.031616 0s 1s 1s 1s 1s 0s 0s 1s
0.031619999999999995 0s 1s 1s 1s 1s 1s 0s 0s
0.031624 0s 1s 1s 1s 1s 1s 1s 1s
0.031627999999999996 1s 0s 0s 0s 0s 0s 1s 1s
0.031632 1s 0s 0s 0s 0s 1s 1s 0s
0.031636 1s 0s 0s 0s 1s 0s 0s 1s
0.03164 1s 0s 0s 0s 1s 1s 0s 0s
0.031644 1s 0s 0s 0s 1s 1s 1s 1s
0.031647999999999996 1s 0s 0s 1s 0s 0s 1s 0s
0.031652 1s 0s 0s 1s 0s 1s 0s 1s
0.031656 1s 0s 0s 1s 1s 0s 0s 1s
0.03166 1s 0s 0s 1s 1s 1s 0s 0s
0.031664 1s 0s 0s 1s 1s 1s 1s 1s
0.031668 1s 0s 1s 0s 0s 0s 1s 0s
0.031672 1s 0s 1s 0s 0s 1s 0s 1s
0.031675999999999996 1s 0s 1s 0s 1s 0s 0s 0s
0.03168 1s 0s 1s 0s 1s 0s 1s 1s
0.031684 1s 0s 1s 0s 1s 1s 1s 0s
0.031688 1s 0s 1s 1s 0s 0s 0s 1s
0.031692 1s 0s 1s 1s 0s 1s 0s 0s
0.031696 1s 0s 1s 1s 0s 1s 1s 0s
0.0317 1s 0s 1s 1s 1s 0s 0s 1s
0.031703999999999996 1s 0s 1s 1s 1s 1s 0s 0s
0.031708 1s 0s 1s 1s 1s 1s 1s 1s
0.031712 1s 1s 0s 0s 0s 0s 1s 0s
0.031716 1s 1s 0s 0s 0s 1s 0s 0s
0.03172 1s 1s 0s 0s 0s 1s 1s 1s
0.031723999999999995 1s 1s 0s 0s 1s 0s 0s 1s
0.031728 1s 1s 0s 0s 1s 1s 0s 0s
0.031731999999999996 1s 1s 0s 0s 1s 1s 1s 1s
0.031736 1s 1s 0s 1s 0s 0s 0s 1s
0.03174 1s 1s 0s 1s 0s 0s 1s 1s
0.031744 1s 1s 0s 1s 0s 1s 1s 0s
0.031748 1s 1s 0s 1s 1s 0s 0s 0s
0.031751999999999996 1s 1s 0s 1s 1s 0s 1s 0s
0.031756 1s 1s 0s 1s 1s 1s 0s 0s
0.03176 1s 1s 0s 1s 1s 1s 1s 1s
0.031764 1s 1s 1s 0s 0s 0s 0s 1s
0.031768 1s 1s 1s 0s 0s 0s 1s 1s
0.031772 1s 1s 1s 0s 0s 1s 0s 1s
0.031776 1s 1s 1s 0s 0s 1s 1s 1s
0.031779999999999996 1s 1s 1s 0s 1s 0s 0s 0s
0.031784 1s 1s 1s 0s 1s 0s 1s 0s
0.031788 1s 1s 1s 0s 1s 1s 0s 0s
0.031792 1s 1s 1s 0s 1s 1s 1s 0s
0.031796 1s 1s 1s 0s 1s 1s 1s 1s
0.0318 1s 1s 1s 1s 0s 0s 0s 1s
0.031804 1s 1s 1s 1s 0s 0s 1s 0s
0.031807999999999996 1s 1s 1s 1s 0s 0s 1s 1s
0.031812 1s 1s 1s 1s 0s 1s 0s 1s
0.031816 1s 1s 1s 1s 0s 1s 1s 0s
0.03182 1s 1s 1s 1s 0s 1s 1s 1s
0.031824 1s 1s 1s 1s 1s 0s 0s 0s
0.031827999999999995 1s 1s 1s 1s 1s 0s 0s 1s
0.031832 1s 1s 1s 1s 1s 0s 1s 0s
0.031835999999999996 1s 1s 1s 1s 1s 0s 1s 1s
0.03184 1s 1s 1s 1s 1s 1s 0s 0s
0.031844 1s 1s 1s 1s 1s 1s 0s 1s
0.031848 1s 1s 1s 1s 1s 1s 0s 1s
0.031852 1s 1s 1s 1s 1s 1s 1s 0s
0.031855999999999995 1s 1s 1s 1s 1s 1s 1s 0s
0.03186 1s 1s 1s 1s 1s 1s 1s 1s
0.031863999999999996 1s 1s 1s 1s 1s 1s 1s 1s
0.031868 1s 1s 1s 1s 1s 1s 1s 1s
0.031872 1s 1s 1s 1s 1s 1s 1s 1s
0.031876 1s 1s 1s 1s 1s 1s 1s 1s
0.03188 1s 1s 1s 1s 1s 1s 1s 1s
0.031883999999999996 1s 1s 1s 1s 1s 1s 1s 1s
0.031888 1s 1s 1s 1s 1s 1s 1s 1s
0.031892 1s 1s 1s 1s 1s 1s 1s 1s
0.031896 1s 1s 1s 1s 1s 1s 1s 1s
0.0319 1s 1s 1s 1s 1s 1s 1s 0s
0.031904 1s 1s 1s 1s 1s 1s 1s 0s
0.031908 1s 1s 1s 1s 1s 1s 0s 1s
0.031911999999999996 1s 1s 1s 1s 1s 1s 0s 1s
0.031916 1s 1s 1s 1s 1s 1s 0s 0s
0.03192 1s 1s 1s 1s 1s 0s 1s 1s
0.031924 1s 1s 1s 1s 1s 0s 1s 1s
0.031928 1s 1s 1s 1s 1s 0s 1s 0s
0.031931999999999995 1s 1s 1s 1s 1s 0s 0s 1s
0.031936 1s 1s 1s 1s 1s 0s 0s 0s
0.031939999999999996 1s 1s 1s 1s 0s 1s 1s 1s
0.031944 1s 1s 1s 1s 0s 1s 0s 1s
0.031948 1s 1s 1s 1s 0s 1s 0s 0s
0.031952 1s 1s 1s 1s 0s 0s 1s 1s
0.031956 1s 1s 1s 1s 0s 0s 0s 1s
0.031959999999999995 1s 1s 1s 1s 0s 0s 0s 0s
0.031964 1s 1s 1s 0s 1s 1s 1s 0s
0.031967999999999996 1s 1s 1s 0s 1s 1s 0s 1s
0.031972 1s 1s 1s 0s 1s 0s 1s 1s
0.031976 1s 1s 1s 0s 1s 0s 0s 1s
0.03198 1s 1s 1s 0s 1s 0s 0s 0s
0.031984 1s 1s 1s 0s 0s 1s 1s 0s
0.031987999999999996 1s 1s 1s 0s 0s 1s 0s 0s
0.031992 1s 1s 1s 0s 0s 0s 1s 0s
0.031996 1s 1s 1s 0s 0s 0s 0s 0s
0.032 1s 1s 0s 1s 1s 1s 1s 0s
0.032004 1s 1s 0s 1s 1s 0s 1s 1s
0.032008 1s 1s 0s 1s 1s 0s 0s 1s
0.032012 1s 1s 0s 1s 0s 1s 1s 1s
0.032015999999999996 1s 1s 0s 1s 0s 1s 0s 1s
0.03202 1s 1s 0s 1s 0s 0s 1s 0s
0.032024 1s 1s 0s 1s 0s 0s 0s 0s
0.032028 1s 1s 0s 0s 1s 1s 0s 1s
0.032032 1s 1s 0s 0s 1s 0s 1s 1s
0.032036 1s 1s 0s 0s 1s 0s 0s 0s
0.03204 1s 1s 0s 0s 0s 1s 1s 0s
0.032043999999999996 1s 1s 0s 0s 0s 0s 1s 1s
0.032048 1s 1s 0s 0s 0s 0s 0s 0s
0.032052 1s 0s 1s 1s 1s 1s 0s 1s
0.032056 1s 0s 1s 1s 1s 0s 1s 1s
0.03206 1s 0s 1s 1s 1s 0s 0s 0s
0.032063999999999995 1s 0s 1s 1s 0s 1s 0s 1s
0.032068 1s 0s 1s 1s 0s 0s 1s 0s
0.032071999999999996 1s 0s 1s 0s 1s 1s 1s 1s
0.032076 1s 0s 1s 0s 1s 1s 0s 0s
0.03208 1s 0s 1s 0s 1s 0s 0s 1s
0.032084 1s 0s 1s 0s 0s 1s 1s 0s
0.032088 1s 0s 1s 0s 0s 0s 1s 1s
0.032091999999999996 1s 0s 1s 0s 0s 0s 0s 0s
0.032096 1s 0s 0s 1s 1s 1s 0s 1s
0.0321 1s 0s 0s 1s 1s 0s 1s 0s
0.032104 1s 0s 0s 1s 0s 1s 1s 1s
0.032108 1s 0s 0s 1s 0s 1s 0s 0s
0.032112 1s 0s 0s 1s 0s 0s 0s 1s
0.032116 1s 0s 0s 0s 1s 1s 1s 0s
0.032119999999999996 1s 0s 0s 0s 1s 0s 1s 1s
0.032124 1s 0s 0s 0s 0s 1s 1s 1s
0.032128 1s 0s 0s 0s 0s 1s 0s 0s
0.032132 1s 0s 0s 0s 0s 0s 0s 1s
0.032136 0s 1s 1s 1s 1s 1s 1s 0s
0.03214 0s 1s 1s 1s 1s 0s 1s 1s
0.032144 0s 1s 1s 1s 1s 0s 0s 0s
0.032147999999999996 0s 1s 1s 1s 0s 1s 0s 0s
0.032152 0s 1s 1s 1s 0s 0s 0s 1s
0.032156 0s 1s 1s 0s 1s 1s 1s 0s
0.03216 0s 1s 1s 0s 1s 0s 1s 1s
0.032164 0s 1s 1s 0s 1s 0s 0s 0s
0.032167999999999995 0s 1s 1s 0s 0s 1s 0s 1s
0.032172 0s 1s 1s 0s 0s 0s 1s 0s
0.032175999999999996 0s 1s 0s 1s 1s 1s 1s 1s
0.03218 0s 1s 0s 1s 1s 1s 0s 0s
0.032184 0s 1s 0s 1s 1s 0s 0s 1s
0.032188 0s 1s 0s 1s 0s 1s 1s 0s
0.032192 0s 1s 0s 1s 0s 0s 1s 1s
0.032195999999999995 0s 1s 0s 1s 0s 0s 0s 0s
0.0322 0s 1s 0s 0s 1s 1s 0s 1s
0.032203999999999997 0s 1s 0s 0s 1s 0s 1s 0s
0.032208 0s 1s 0s 0s 0s 1s 1s 1s
0.032212 0s 1s 0s 0s 0s 1s 0s 0s
0.032216 0s 1s 0s 0s 0s 0s 1s 0s
0.03222 0s 0s 1s 1s 1s 1s 1s 1s
0.032223999999999996 0s 0s 1s 1s 1s 1s 0s 0s
0.032228 0s 0s 1s 1s 1s 0s 0s 1s
0.032232 0s 0s 1s 1s 0s 1s 1s 1s
0.032236 0s 0s 1s 1s 0s 1s 0s 0s
0.03224 0s 0s 1s 1s 0s 0s 1s 0s
0.032244 0s 0s 1s 0s 1s 1s 1s 1s
0.032248 0s 0s 1s 0s 1s 1s 0s 1s
0.032251999999999996 0s 0s 1s 0s 1s 0s 1s 0s
0.032256 0s 0s 1s 0s 1s 0s 0s 0s
0.03226 0s 0s 1s 0s 0s 1s 1s 0s
0.032264 0s 0s 1s 0s 0s 1s 0s 0s
0.032268 0s 0s 1s 0s 0s 0s 0s 1s
0.032271999999999995 0s 0s 0s 1s 1s 1s 1s 1s
0.032276 0s 0s 0s 1s 1s 1s 0s 1s
0.032279999999999996 0s 0s 0s 1s 1s 0s 1s 1s
0.032284 0s 0s 0s 1s 1s 0s 0s 1s
0.032288 0s 0s 0s 1s 0s 1s 1s 1s
0.032292 0s 0s 0s 1s 0s 1s 1s 0s
0.032296 0s 0s 0s 1s 0s 1s 0s 0s
0.032299999999999995 0s 0s 0s 1s 0s 0s 1s 0s
0.032304 0s 0s 0s 1s 0s 0s 0s 1s
0.032307999999999996 0s 0s 0s 0s 1s 1s 1s 1s
0.032312 0s 0s 0s 0s 1s 1s 1s 0s
0.032316 0s 0s 0s 0s 1s 1s 0s 0s
0.03232 0s 0s 0s 0s 1s 0s 1s 1s
0.032324 0s 0s 0s 0s 1s 0s 1s 0s
0.032327999999999996 0s 0s 0s 0s 1s 0s 0s 0s
0.032332 0s 0s 0s 0s 0s 1s 1s 1s
0.032336 0s 0s 0s 0s 0s 1s 1s 0s
0.03234 0s 0s 0s 0s 0s 1s 0s 1s
0.032344 0s 0s 0s 0s 0s 1s 0s 0s
0.032348 0s 0s 0s 0s 0s 1s 0s 0s
0.032352 0s 0s 0s 0s 0s 0s 1s 1s
0.032355999999999996 0s 0s 0s 0s 0s 0s 1s 0s
0.03236 0s 0s 0s 0s 0s 0s 1s 0s
0.032364 0s 0s 0s 0s 0s 0s 0s 1s
0.032368 0s 0s 0s 0s 0s 0s 0s 1s
0.032372 0s 0s 0s 0s 0s 0s 0s 0s
0.032376 0s 0s 0s 0s 0s 0s 0s 0s
0.03238 0s 0s 0s 0s 0s 0s 0s 0s
0.032383999999999996 0s 0s 0s 0s 0s 0s 0s 0s
0.032388 0s 0s 0s 0s 0s 0s 0s 0s
0.032392 0s 0s 0s 0s 0s 0s 0s 0s
0.032396 0s 0s 0s 0s 0s 0s 0s 0s
0.0324 0s 0s 0s 0s 0s 0s 0s 0s
0.032403999999999995 0s 0s 0s 0s 0s 0s 0s 0s
0.032408 0s 0s 0s 0s 0s 0s 0s 0s
0.032411999999999996 0s 0s 0s 0s 0s 0s 0s 1s
0.032416 0s 0s 0s 0s 0s 0s 0s 1s
0.03242 0s 0s 0s 0s 0s 0s 1s 0s
0.032424 0s 0s 0s 0s 0s 0s 1s 0s
0.032428 0s 0s 0s 0s 0s 0s 1s 1s
0.032431999999999996 0s 0s 0s 0s 0s 1s 0s 0s
0.032436 0s 0s 0s 0s 0s 1s 0s 1s
0.03244 0s 0s 0s 0s 0s 1s 1s 0s
0.032444 0s 0s 0s 0s 0s 1s 1s 1s
0.032448 0s 0s 0s 0s 1s 0s 0s 0s
0.032452 0s 0s 0s 0s 1s 0s 0s 1s
0.032456 0s 0s 0s 0s 1s 0s 1s 0s
0.032459999999999996 0s 0s 0s 0s 1s 1s 0s 0s
0.032464 0s 0s 0s 0s 1s 1s 0s 1s
0.032468 0s 0s 0s 0s 1s 1s 1s 0s
0.032472 0s 0s 0s 1s 0s 0s 0s 0s
0.032476 0s 0s 0s 1s 0s 0s 0s 1s
0.03248 0s 0s 0s 1s 0s 0s 1s 1s
0.032484 0s 0s 0s 1s 0s 1s 0s 1s
0.032487999999999996 0s 0s 0s 1s 0s 1s 1s 1s
0.032492 0s 0s 0s 1s 1s 0s 0s 0s
0.032496 0s 0s 0s 1s 1s 0s 1s 0s
0.0325 0s 0s 0s 1s 1s 1s 0s 0s
0.032504 0s 0s 0s 1s 1s 1s 1s 0s
0.032507999999999995 0s 0s 1s 0s 0s 0s 0s 0s
0.032512 0s 0s 1s 0s 0s 0s 1s 1s
0.032515999999999996 0s 0s 1s 0s 0s 1s 0s 1s
0.03252 0s 0s 1s 0s 0s 1s 1s 1s
0.032524 0s 0s 1s 0s 1s 0s 0s 1s
0.032528 0s 0s 1s 0s 1s 1s 0s 0s
0.032532 0s 0s 1s 0s 1s 1s 1s 0s
0.032535999999999995 0s 0s 1s 1s 0s 0s 0s 0s
0.03254 0s 0s 1s 1s 0s 0s 1s 1s
0.032544 0s 0s 1s 1s 0s 1s 1s 0s
0.032548 0s 0s 1s 1s 1s 0s 0s 0s
0.032552 0s 0s 1s 1s 1s 0s 1s 1s
0.032556 0s 0s 1s 1s 1s 1s 0s 1s
0.03256 0s 1s 0s 0s 0s 0s 0s 0s
0.032563999999999996 0s 1s 0s 0s 0s 0s 1s 1s
0.032568 0s 1s 0s 0s 0s 1s 1s 0s
0.032572 0s 1s 0s 0s 1s 0s 0s 1s
0.032576 0s 1s 0s 0s 1s 0s 1s 1s
0.03258 0s 1s 0s 0s 1s 1s 1s 0s
0.032584 0s 1s 0s 1s 0s 0s 0s 1s
0.032588 0s 1s 0s 1s 0s 1s 0s 0s
0.032591999999999996 0s 1s 0s 1s 0s 1s 1s 1s
0.032596 0s 1s 0s 1s 1s 0s 1s 0s
0.0326 0s 1s 0s 1s 1s 1s 0s 1s
0.032604 0s 1s 1s 0s 0s 0s 0s 0s
0.032608 0s 1s 1s 0s 0s 0s 1s 1s
0.032611999999999995 0s 1s 1s 0s 0s 1s 1s 0s
0.032616 0s 1s 1s 0s 1s 0s 1s 0s
0.032619999999999996 0s 1s 1s 0s 1s 1s 0s 1s
0.032624 0s 1s 1s 1s 0s 0s 0s 0s
0.032628 0s 1s 1s 1s 0s 0s 1s 1s
0.032632 0s 1s 1s 1s 0s 1s 1s 0s
0.032636 0s 1s 1s 1s 1s 0s 0s 1s
0.032639999999999995 0s 1s 1s 1s 1s 1s 0s 0s
0.032644 0s 1s 1s 1s 1s 1s 1s 1s
0.032647999999999996 1s 0s 0s 0s 0s 0s 1s 1s
0.032652 1s 0s 0s 0s 0s 1s 1s 0s
0.032656 1s 0s 0s 0s 1s 0s 0s 1s
0.03266 1s 0s 0s 0s 1s 1s 0s 0s
0.032664 1s 0s 0s 0s 1s 1s 1s 1s
0.032667999999999996 1s 0s 0s 1s 0s 0s 1s 0s
0.032672 1s 0s 0s 1s 0s 1s 0s 1s
0.032676 1s 0s 0s 1s 1s 0s 0s 1s
0.03268 1s 0s 0s 1s 1s 1s 0s 0s
0.032684 1s 0s 0s 1s 1s 1s 1s 1s
0.032688 1s 0s 1s 0s 0s 0s 1s 0s
0.032692 1s 0s 1s 0s 0s 1s 0s 1s
0.032695999999999996 1s 0s 1s 0s 1s 0s 0s 0s
0.0327 1s 0s 1s 0s 1s 0s 1s 1s
0.032704 1s 0s 1s 0s 1s 1s 1s 0s
0.032708 1s 0s 1s 1s 0s 0s 0s 1s
0.032712 1s 0s 1s 1s 0s 1s 0s 0s
0.032715999999999995 1s 0s 1s 1s 0s 1s 1s 0s
0.03272 1s 0s 1s 1s 1s 0s 0s 1s
0.032723999999999996 1s 0s 1s 1s 1s 1s 0s 0s
0.032728 1s 0s 1s 1s 1s 1s 1s 1s
0.032732 1s 1s 0s 0s 0s 0s 1s 0s
0.032736 1s 1s 0s 0s 0s 1s 0s 0s
0.03274 1s 1s 0s 0s 0s 1s 1s 1s
0.032743999999999995 1s 1s 0s 0s 1s 0s 0s 1s
0.032748 1s 1s 0s 0s 1s 1s 0s 0s
0.032751999999999996 1s 1s 0s 0s 1s 1s 1s 1s
0.032756 1s 1s 0s 1s 0s 0s 0s 1s
0.03276 1s 1s 0s 1s 0s 0s 1s 1s
0.032764 1s 1s 0s 1s 0s 1s 1s 0s
0.032768 1s 1s 0s 1s 1s 0s 0s 0s
0.032771999999999996 1s 1s 0s 1s 1s 0s 1s 0s
0.032776 1s 1s 0s 1s 1s 1s 0s 0s
0.03278 1s 1s 0s 1s 1s 1s 1s 1s
0.032784 1s 1s 1s 0s 0s 0s 0s 1s
0.032788 1s 1s 1s 0s 0s 0s 1s 1s
0.032792 1s 1s 1s 0s 0s 1s 0s 1s
0.032796 1s 1s 1s 0s 0s 1s 1s 1s
0.032799999999999996 1s 1s 1s 0s 1s 0s 0s 0s
0.032804 1s 1s 1s 0s 1s 0s 1s 0s
0.032808 1s 1s 1s 0s 1s 1s 0s 0s
0.032812 1s 1s 1s 0s 1s 1s 1s 0s
0.032816 1s 1s 1s 0s 1s 1s 1s 1s
0.03282 1s 1s 1s 1s 0s 0s 0s 1s
0.032824 1s 1s 1s 1s 0s 0s 1s 0s
0.032827999999999996 1s 1s 1s 1s 0s 0s 1s 1s
0.032832 1s 1s 1s 1s 0s 1s 0s 1s
0.032836 1s 1s 1s 1s 0s 1s 1s 0s
0.03284 1s 1s 1s 1s 0s 1s 1s 1s
0.032844 1s 1s 1s 1s 1s 0s 0s 0s
0.032847999999999995 1s 1s 1s 1s 1s 0s 0s 1s
0.032852 1s 1s 1s 1s 1s 0s 1s 0s
0.032855999999999996 1s 1s 1s 1s 1s 0s 1s 1s
0.03286 1s 1s 1s 1s 1s 1s 0s 0s
0.032864 1s 1s 1s 1s 1s 1s 0s 1s
0.032868 1s 1s 1s 1s 1s 1s 0s 1s
0.032872 1s 1s 1s 1s 1s 1s 1s 0s
0.032875999999999996 1s 1s 1s 1s 1s 1s 1s 0s
0.03288 1s 1s 1s 1s 1s 1s 1s 1s
0.032884 1s 1s 1s 1s 1s 1s 1s 1s
0.032888 1s 1s 1s 1s 1s 1s 1s 1s
0.032892 1s 1s 1s 1s 1s 1s 1s 1s
0.032896 1s 1s 1s 1s 1s 1s 1s 1s
0.0329 1s 1s 1s 1s 1s 1s 1s 1s
0.032903999999999996 1s 1s 1s 1s 1s 1s 1s 1s
0.032908 1s 1s 1s 1s 1s 1s 1s 1s
0.032912 1s 1s 1s 1s 1s 1s 1s 1s
0.032916 1s 1s 1s 1s 1s 1s 1s 1s
0.03292 1s 1s 1s 1s 1s 1s 1s 0s
0.032924 1s 1s 1s 1s 1s 1s 1s 0s
0.032928 1s 1s 1s 1s 1s 1s 0s 1s
0.032931999999999996 1s 1s 1s 1s 1s 1s 0s 1s
0.032936 1s 1s 1s 1s 1s 1s 0s 0s
0.03294 1s 1s 1s 1s 1s 0s 1s 1s
0.032944 1s 1s 1s 1s 1s 0s 1s 1s
0.032948 1s 1s 1s 1s 1s 0s 1s 0s
0.032951999999999995 1s 1s 1s 1s 1s 0s 0s 1s
0.032956 1s 1s 1s 1s 1s 0s 0s 0s
0.032959999999999996 1s 1s 1s 1s 0s 1s 1s 1s
0.032964 1s 1s 1s 1s 0s 1s 0s 1s
0.032968 1s 1s 1s 1s 0s 1s 0s 0s
0.032972 1s 1s 1s 1s 0s 0s 1s 1s
0.032976 1s 1s 1s 1s 0s 0s 0s 1s
0.032979999999999995 1s 1s 1s 1s 0s 0s 0s 0s
0.032984 1s 1s 1s 0s 1s 1s 1s 0s
0.032987999999999996 1s 1s 1s 0s 1s 1s 0s 1s
0.032992 1s 1s 1s 0s 1s 0s 1s 1s
0.032996 1s 1s 1s 0s 1s 0s 0s 1s
0.033 1s 1s 1s 0s 1s 0s 0s 0s
0.033004 1s 1s 1s 0s 0s 1s 1s 0s
0.033007999999999996 1s 1s 1s 0s 0s 1s 0s 0s
0.033012 1s 1s 1s 0s 0s 0s 1s 0s
0.033016 1s 1s 1s 0s 0s 0s 0s 0s
0.03302 1s 1s 0s 1s 1s 1s 1s 0s
0.033024 1s 1s 0s 1s 1s 0s 1s 1s
0.033028 1s 1s 0s 1s 1s 0s 0s 1s
0.033032 1s 1s 0s 1s 0s 1s 1s 1s
0.033035999999999996 1s 1s 0s 1s 0s 1s 0s 1s
0.03304 1s 1s 0s 1s 0s 0s 1s 0s
0.033044 1s 1s 0s 1s 0s 0s 0s 0s
0.033048 1s 1s 0s 0s 1s 1s 0s 1s
0.033052 1s 1s 0s 0s 1s 0s 1s 1s
0.033055999999999995 1s 1s 0s 0s 1s 0s 0s 0s
0.03306 1s 1s 0s 0s 0s 1s 1s 0s
0.033063999999999996 1s 1s 0s 0s 0s 0s 1s 1s
0.033068 1s 1s 0s 0s 0s 0s 0s 0s
0.033072 1s 0s 1s 1s 1s 1s 0s 1s
0.033076 1s 0s 1s 1s 1s 0s 1s 1s
0.03308 1s 0s 1s 1s 1s 0s 0s 0s
0.033083999999999995 1s 0s 1s 1s 0s 1s 0s 1s
0.033088 1s 0s 1s 1s 0s 0s 1s 0s
0.033091999999999996 1s 0s 1s 0s 1s 1s 1s 1s
0.033096 1s 0s 1s 0s 1s 1s 0s 0s
0.0331 1s 0s 1s 0s 1s 0s 0s 1s
0.033104 1s 0s 1s 0s 0s 1s 1s 0s
0.033108 1s 0s 1s 0s 0s 0s 1s 1s
0.033111999999999996 1s 0s 1s 0s 0s 0s 0s 0s
0.033116 1s 0s 0s 1s 1s 1s 0s 1s
0.03312 1s 0s 0s 1s 1s 0s 1s 0s
